"Timestamp","Discount","NetRevenue","AvgTransactionValue","Hour","TimeOfDay","DayType","Date","HasDiscount","IsHoliday","AvgTxnValueCategory","RevenueCategory"
2025-08-15 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-08-15,"No","FALSE","Zero","Zero"
2025-08-15 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-08-15,"No","FALSE","Zero","Zero"
2025-08-15 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-15,"No","FALSE","Zero","Zero"
2025-08-15 17:00:00,-45000,4245000,2122500,17,"Afternoon","Weekend",2025-08-15,"Yes","FALSE","High","High"
2025-08-15 18:00:00,0,0,0,18,"Evening","Weekend",2025-08-15,"No","FALSE","Zero","Zero"
2025-08-15 19:00:00,-319000,5131000,1282750,19,"Evening","Weekend",2025-08-15,"Yes","FALSE","High","High"
2025-08-15 20:00:00,0,4720000,2519000,20,"Evening","Weekend",2025-08-15,"No","FALSE","High","High"
2025-08-16 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-16,"No","FALSE","Zero","Zero"
2025-08-16 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-16,"No","FALSE","Zero","Zero"
2025-08-16 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-16,"No","FALSE","Zero","Zero"
2025-08-16 11:00:00,0,380000,380000,11,"Morning","Weekend",2025-08-16,"No","FALSE","Low","Low"
2025-08-16 12:00:00,0,147000,147000,12,"Afternoon","Weekend",2025-08-16,"No","FALSE","Low","Low"
2025-08-16 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-08-16,"No","FALSE","Zero","Zero"
2025-08-16 14:00:00,0,715000,760000,14,"Afternoon","Weekend",2025-08-16,"No","FALSE","Medium","Medium"
2025-08-16 15:00:00,0,750000,750000,15,"Afternoon","Weekend",2025-08-16,"No","FALSE","Medium","Medium"
2025-08-16 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-16,"No","FALSE","Zero","Zero"
2025-08-16 17:00:00,0,6e+05,605000,17,"Afternoon","Weekend",2025-08-16,"No","FALSE","Medium","Low"
2025-08-16 18:00:00,-950000,9e+05,9e+05,18,"Evening","Weekend",2025-08-16,"Yes","FALSE","Medium","Medium"
2025-08-16 19:00:00,0,5695000,1423750,19,"Evening","Weekend",2025-08-16,"No","FALSE","High","High"
2025-08-16 20:00:00,0,4e+05,4e+05,20,"Evening","Weekend",2025-08-16,"No","FALSE","Low","Low"
2025-08-17 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 11:00:00,0,1700000,1700000,11,"Morning","Weekend",2025-08-17,"No","FALSE","High","High"
2025-08-17 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 17:00:00,0,0,0,17,"Afternoon","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 18:00:00,0,2830000,1415000,18,"Evening","Weekend",2025-08-17,"No","FALSE","High","High"
2025-08-17 19:00:00,0,0,0,19,"Evening","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-17 20:00:00,0,0,0,20,"Evening","Weekend",2025-08-17,"No","FALSE","Zero","Zero"
2025-08-18 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 11:00:00,0,5215000,2868250,11,"Morning","Weekday",2025-08-18,"No","FALSE","High","High"
2025-08-18 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 14:00:00,0,715000,715000,14,"Afternoon","Weekday",2025-08-18,"No","FALSE","Medium","Medium"
2025-08-18 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 18:00:00,0,2150000,2150000,18,"Evening","Weekday",2025-08-18,"No","FALSE","High","High"
2025-08-18 19:00:00,0,0,0,19,"Evening","Weekday",2025-08-18,"No","FALSE","Zero","Zero"
2025-08-18 20:00:00,0,1450000,1450000,20,"Evening","Weekday",2025-08-18,"No","FALSE","High","Medium"
2025-08-19 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 11:00:00,0,0,0,11,"Morning","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 12:00:00,-14000,160000,160000,12,"Afternoon","Weekday",2025-08-19,"Yes","FALSE","Low","Low"
2025-08-19 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 14:00:00,0,1785000,1804000,14,"Afternoon","Weekday",2025-08-19,"No","FALSE","High","High"
2025-08-19 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 17:00:00,-46000,1150000,383333.333,17,"Afternoon","Weekday",2025-08-19,"Yes","FALSE","Low","Medium"
2025-08-19 18:00:00,0,1275000,1275000,18,"Evening","Weekday",2025-08-19,"No","FALSE","High","Medium"
2025-08-19 19:00:00,0,0,0,19,"Evening","Weekday",2025-08-19,"No","FALSE","Zero","Zero"
2025-08-19 20:00:00,0,530000,530000,20,"Evening","Weekday",2025-08-19,"No","FALSE","Medium","Low"
2025-08-20 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 11:00:00,0,0,0,11,"Morning","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 12:00:00,-231000,3619000,3619000,12,"Afternoon","Weekday",2025-08-20,"Yes","FALSE","High","High"
2025-08-20 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 16:00:00,-25000,1250000,655000,16,"Afternoon","Weekday",2025-08-20,"Yes","FALSE","Medium","Medium"
2025-08-20 17:00:00,0,1840000,940000,17,"Afternoon","Weekday",2025-08-20,"No","FALSE","Medium","High"
2025-08-20 18:00:00,0,0,0,18,"Evening","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 19:00:00,0,0,0,19,"Evening","Weekday",2025-08-20,"No","FALSE","Zero","Zero"
2025-08-20 20:00:00,-125000,2375000,2375000,20,"Evening","Weekday",2025-08-20,"Yes","FALSE","High","High"
2025-08-21 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 11:00:00,0,330000,337000,11,"Morning","Weekday",2025-08-21,"No","FALSE","Low","Low"
2025-08-21 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 14:00:00,0,1385000,1385000,14,"Afternoon","Weekday",2025-08-21,"No","FALSE","High","Medium"
2025-08-21 15:00:00,0,630000,630000,15,"Afternoon","Weekday",2025-08-21,"No","FALSE","Medium","Low"
2025-08-21 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-21 18:00:00,0,2200000,2200000,18,"Evening","Weekday",2025-08-21,"No","FALSE","High","High"
2025-08-21 19:00:00,0,1150000,575000,19,"Evening","Weekday",2025-08-21,"No","FALSE","Medium","Medium"
2025-08-21 20:00:00,0,0,0,20,"Evening","Weekday",2025-08-21,"No","FALSE","Zero","Zero"
2025-08-22 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 11:00:00,0,0,0,11,"Morning","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 14:00:00,0,1720000,1720000,14,"Afternoon","Weekend",2025-08-22,"No","FALSE","High","High"
2025-08-22 15:00:00,0,350000,350000,15,"Afternoon","Weekend",2025-08-22,"No","FALSE","Low","Low"
2025-08-22 16:00:00,-282000,9118000,10029800,16,"Afternoon","Weekend",2025-08-22,"Yes","FALSE","High","High"
2025-08-22 17:00:00,0,915000,482500,17,"Afternoon","Weekend",2025-08-22,"No","FALSE","Low","Medium"
2025-08-22 18:00:00,0,0,0,18,"Evening","Weekend",2025-08-22,"No","FALSE","Zero","Zero"
2025-08-22 19:00:00,-15000,740000,387500,19,"Evening","Weekend",2025-08-22,"Yes","FALSE","Low","Medium"
2025-08-22 20:00:00,0,785000,392500,20,"Evening","Weekend",2025-08-22,"No","FALSE","Low","Medium"
2025-08-22 21:00:00,0,660000,670000,21,"Evening","Weekend",2025-08-22,"No","FALSE","Medium","Low"
2025-08-22 22:00:00,0,330000,340000,22,"Evening","Weekend",2025-08-22,"No","FALSE","Low","Low"
2025-08-23 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 11:00:00,0,0,0,11,"Morning","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 14:00:00,0,-660000,0,14,"Afternoon","Weekend",2025-08-23,"No","FALSE","Zero","Zero"
2025-08-23 15:00:00,0,6075000,2033333.333,15,"Afternoon","Weekend",2025-08-23,"No","FALSE","High","High"
2025-08-23 16:00:00,0,1880000,1880000,16,"Afternoon","Weekend",2025-08-23,"No","FALSE","High","High"
2025-08-23 17:00:00,-870000,16955000,8490000,17,"Afternoon","Weekend",2025-08-23,"Yes","FALSE","High","High"
2025-08-23 18:00:00,0,1195000,610500,18,"Evening","Weekend",2025-08-23,"No","FALSE","Medium","Medium"
2025-08-23 19:00:00,-725000,-2225000,-1112500,19,"Evening","Weekend",2025-08-23,"Yes","FALSE","Zero","Zero"
2025-08-23 20:00:00,0,1360000,1360000,20,"Evening","Weekend",2025-08-23,"No","FALSE","High","Medium"
2025-08-24 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 10:00:00,0,964000,964000,10,"Morning","Weekend",2025-08-24,"No","FALSE","Medium","Medium"
2025-08-24 11:00:00,0,1893000,1893000,11,"Morning","Weekend",2025-08-24,"No","FALSE","High","High"
2025-08-24 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 14:00:00,-4000,24000,24000,14,"Afternoon","Weekend",2025-08-24,"Yes","FALSE","Low","Low"
2025-08-24 15:00:00,0,730000,730000,15,"Afternoon","Weekend",2025-08-24,"No","FALSE","Medium","Medium"
2025-08-24 16:00:00,0,6e+05,6e+05,16,"Afternoon","Weekend",2025-08-24,"No","FALSE","Medium","Low"
2025-08-24 17:00:00,0,1290000,1290000,17,"Afternoon","Weekend",2025-08-24,"No","FALSE","High","Medium"
2025-08-24 18:00:00,0,0,0,18,"Evening","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 19:00:00,0,0,0,19,"Evening","Weekend",2025-08-24,"No","FALSE","Zero","Zero"
2025-08-24 20:00:00,0,550000,550000,20,"Evening","Weekend",2025-08-24,"No","FALSE","Medium","Low"
2025-08-25 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 11:00:00,0,0,0,11,"Morning","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 13:00:00,0,8144000,8958400,13,"Afternoon","Weekday",2025-08-25,"No","FALSE","High","High"
2025-08-25 14:00:00,-420000,820000,273333.333,14,"Afternoon","Weekday",2025-08-25,"Yes","FALSE","Low","Medium"
2025-08-25 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 16:00:00,0,380000,380000,16,"Afternoon","Weekday",2025-08-25,"No","FALSE","Low","Low"
2025-08-25 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-25 18:00:00,-2000,1732000,577333.333,18,"Evening","Weekday",2025-08-25,"Yes","FALSE","Medium","High"
2025-08-25 19:00:00,0,720000,720000,19,"Evening","Weekday",2025-08-25,"No","FALSE","Medium","Medium"
2025-08-25 20:00:00,0,0,0,20,"Evening","Weekday",2025-08-25,"No","FALSE","Zero","Zero"
2025-08-26 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 10:00:00,0,0,0,10,"Morning","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 11:00:00,0,0,0,11,"Morning","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 15:00:00,0,350000,350000,15,"Afternoon","Weekday",2025-08-26,"No","FALSE","Low","Low"
2025-08-26 16:00:00,-10000,1e+06,1e+06,16,"Afternoon","Weekday",2025-08-26,"Yes","FALSE","Medium","Medium"
2025-08-26 17:00:00,0,1400000,1400000,17,"Afternoon","Weekday",2025-08-26,"No","FALSE","High","Medium"
2025-08-26 18:00:00,0,0,0,18,"Evening","Weekday",2025-08-26,"No","FALSE","Zero","Zero"
2025-08-26 19:00:00,0,760000,4e+05,19,"Evening","Weekday",2025-08-26,"No","FALSE","Low","Medium"
2025-08-26 20:00:00,0,425000,425000,20,"Evening","Weekday",2025-08-26,"No","FALSE","Low","Low"
2025-08-27 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-27,"No","FALSE","Zero","Zero"
2025-08-27 09:00:00,0,5e+05,5e+05,9,"Morning","Weekday",2025-08-27,"No","FALSE","Low","Low"
2025-08-27 10:00:00,0,2050000,2100000,10,"Morning","Weekday",2025-08-27,"No","FALSE","High","High"
2025-08-27 11:00:00,0,0,0,11,"Morning","Weekday",2025-08-27,"No","FALSE","Zero","Zero"
2025-08-27 12:00:00,0,520000,520000,12,"Afternoon","Weekday",2025-08-27,"No","FALSE","Medium","Low"
2025-08-27 13:00:00,-6e+05,6400000,6400000,13,"Afternoon","Weekday",2025-08-27,"Yes","FALSE","High","High"
2025-08-27 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-08-27,"No","FALSE","Zero","Zero"
2025-08-27 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-27,"No","FALSE","Zero","Zero"
2025-08-27 16:00:00,0,950000,950000,16,"Afternoon","Weekday",2025-08-27,"No","FALSE","Medium","Medium"
2025-08-27 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-08-27,"No","FALSE","Zero","Zero"
2025-08-27 18:00:00,0,425000,425000,18,"Evening","Weekday",2025-08-27,"No","FALSE","Low","Low"
2025-08-27 19:00:00,0,390000,390000,19,"Evening","Weekday",2025-08-27,"No","FALSE","Low","Low"
2025-08-27 20:00:00,-21250,2503750,1251875,20,"Evening","Weekday",2025-08-27,"Yes","FALSE","High","High"
2025-08-28 08:00:00,0,0,0,8,"Morning","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 09:00:00,0,0,0,9,"Morning","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 10:00:00,0,1430000,1573000,10,"Morning","Weekday",2025-08-28,"No","FALSE","High","Medium"
2025-08-28 11:00:00,0,1390000,695000,11,"Morning","Weekday",2025-08-28,"No","FALSE","Medium","Medium"
2025-08-28 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 14:00:00,0,-1573000,0,14,"Afternoon","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-28 16:00:00,0,770000,770000,16,"Afternoon","Weekday",2025-08-28,"No","FALSE","Medium","Medium"
2025-08-28 17:00:00,0,2003000,1001500,17,"Afternoon","Weekday",2025-08-28,"No","FALSE","Medium","High"
2025-08-28 18:00:00,0,7265000,1933750,18,"Evening","Weekday",2025-08-28,"No","FALSE","High","High"
2025-08-28 19:00:00,0,1054000,527000,19,"Evening","Weekday",2025-08-28,"No","FALSE","Medium","Medium"
2025-08-28 20:00:00,0,0,0,20,"Evening","Weekday",2025-08-28,"No","FALSE","Zero","Zero"
2025-08-29 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-29 09:00:00,0,1240000,1240000,9,"Morning","Weekend",2025-08-29,"No","FALSE","High","Medium"
2025-08-29 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-29 11:00:00,0,0,0,11,"Morning","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-29 12:00:00,0,1235000,1235000,12,"Afternoon","Weekend",2025-08-29,"No","FALSE","High","Medium"
2025-08-29 13:00:00,0,3230000,1648500,13,"Afternoon","Weekend",2025-08-29,"No","FALSE","High","High"
2025-08-29 14:00:00,-45000,1280000,697500,14,"Afternoon","Weekend",2025-08-29,"Yes","FALSE","Medium","Medium"
2025-08-29 15:00:00,-25000,1615000,832500,15,"Afternoon","Weekend",2025-08-29,"Yes","FALSE","Medium","Medium"
2025-08-29 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-29 17:00:00,0,2210000,1105000,17,"Afternoon","Weekend",2025-08-29,"No","FALSE","Medium","High"
2025-08-29 18:00:00,0,0,0,18,"Evening","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-29 19:00:00,-10000,420000,440000,19,"Evening","Weekend",2025-08-29,"Yes","FALSE","Low","Low"
2025-08-29 20:00:00,0,0,0,20,"Evening","Weekend",2025-08-29,"No","FALSE","Zero","Zero"
2025-08-30 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 09:00:00,0,0,0,9,"Morning","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 10:00:00,-2e+05,27100000,27200000,10,"Morning","Weekend",2025-08-30,"Yes","FALSE","High","High"
2025-08-30 11:00:00,-1450000,-570000,-285000,11,"Morning","Weekend",2025-08-30,"Yes","FALSE","Zero","Zero"
2025-08-30 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 13:00:00,0,330000,330000,13,"Afternoon","Weekend",2025-08-30,"No","FALSE","Low","Low"
2025-08-30 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 15:00:00,0,755000,755000,15,"Afternoon","Weekend",2025-08-30,"No","FALSE","Medium","Medium"
2025-08-30 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 17:00:00,-30000,670000,730000,17,"Afternoon","Weekend",2025-08-30,"Yes","FALSE","Medium","Medium"
2025-08-30 18:00:00,0,660000,342500,18,"Evening","Weekend",2025-08-30,"No","FALSE","Low","Low"
2025-08-30 19:00:00,0,0,0,19,"Evening","Weekend",2025-08-30,"No","FALSE","Zero","Zero"
2025-08-30 20:00:00,0,330000,165000,20,"Evening","Weekend",2025-08-30,"No","FALSE","Low","Low"
2025-08-31 08:00:00,0,0,0,8,"Morning","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 09:00:00,-30000,1070000,1130000,9,"Morning","Weekend",2025-08-31,"Yes","FALSE","Medium","Medium"
2025-08-31 10:00:00,0,0,0,10,"Morning","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 11:00:00,0,0,0,11,"Morning","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 13:00:00,0,710000,710000,13,"Afternoon","Weekend",2025-08-31,"No","FALSE","Medium","Medium"
2025-08-31 14:00:00,0,10800000,10800000,14,"Afternoon","Weekend",2025-08-31,"No","FALSE","High","High"
2025-08-31 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 17:00:00,0,0,0,17,"Afternoon","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 18:00:00,0,0,0,18,"Evening","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-08-31 19:00:00,0,1175000,391666.667,19,"Evening","Weekend",2025-08-31,"No","FALSE","Low","Medium"
2025-08-31 20:00:00,0,0,0,20,"Evening","Weekend",2025-08-31,"No","FALSE","Zero","Zero"
2025-09-01 06:00:00,0,1710000,1720000,6,"Morning","Weekday",2025-09-01,"No","FALSE","High","High"
2025-09-01 08:00:00,0,0,0,8,"Morning","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 09:00:00,0,1054000,557000,9,"Morning","Weekday",2025-09-01,"No","FALSE","Medium","Medium"
2025-09-01 10:00:00,0,0,0,10,"Morning","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 11:00:00,0,0,0,11,"Morning","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 18:00:00,0,3e+05,3e+05,18,"Evening","Weekday",2025-09-01,"No","FALSE","Low","Low"
2025-09-01 19:00:00,0,0,0,19,"Evening","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-01 20:00:00,0,0,0,20,"Evening","Weekday",2025-09-01,"No","FALSE","Zero","Zero"
2025-09-02 08:00:00,0,0,0,8,"Morning","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 09:00:00,0,0,0,9,"Morning","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 10:00:00,-30000,1250000,1320000,10,"Morning","Weekday",2025-09-02,"Yes","TRUE","High","Medium"
2025-09-02 11:00:00,0,0,0,11,"Morning","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 13:00:00,-25000,939000,939000,13,"Afternoon","Weekday",2025-09-02,"Yes","TRUE","Medium","Medium"
2025-09-02 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 16:00:00,-20000,2633000,1336500,16,"Afternoon","Weekday",2025-09-02,"Yes","TRUE","High","High"
2025-09-02 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-09-02,"No","TRUE","Zero","Zero"
2025-09-02 18:00:00,-40000,650000,367500,18,"Evening","Weekday",2025-09-02,"Yes","TRUE","Low","Low"
2025-09-02 19:00:00,-30000,435000,505000,19,"Evening","Weekday",2025-09-02,"Yes","TRUE","Low","Low"
